OPEID,DisbursementYear,Average net price (income 0-30 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 30 001-48 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 48 001-75 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income 75 001-110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV),Average net price (income over 110 000)-students awarded Title IV federal financial aid  2012-13 (SFA1213_RV)
373700,2010,22565,21853,24100,25218,27198
NULL,2010,NULL,NULL,NULL,NULL,NULL
382200,2010,9972,7170,11927,13539,14376
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
393000,2010,2990,3133,4750,6093,4949
990200,2010,11484,11724,13296,NULL,NULL
2063700,2010,NULL,NULL,NULL,NULL,NULL
2078800,2010,18048,8064,10536,15480,NULL
943300,2010,13968,16536,18432,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
175600,2010,23719,23322,23359,30505,22868
332600,2010,6944,8749,13120,15806,16272
379100,2010,6392,7782,9069,10315,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
159100,2010,10550,11873,14461,15058,19311
159101,2010,11073,12254,13751,14885,NULL
3529300,2010,12199,15774,17633,18370,NULL
281600,2010,12248,17431,22374,24953,29007
231600,2010,13026,13848,15931,18453,20842
129000,2010,7818,13097,NULL,NULL,NULL
2064300,2010,11328,NULL,NULL,NULL,NULL
919200,2010,21916,30771,29854,34771,NULL
2188400,2010,15332,17225,20206,20206,NULL
632200,2010,30140,NULL,NULL,39160,39160
542600,2010,11385,11209,16412,16412,NULL
385000,2010,10519,11717,14470,18585,19035
220800,2010,26668,29264,31437,34599,38120
NULL,2010,NULL,NULL,NULL,NULL,NULL
188700,2010,13255,13777,15670,18735,20577
129100,2010,11873,16225,15166,20152,22910
311900,2010,3179,4057,6132,6987,7131
2143700,2010,15304,15206,17783,NULL,NULL
405600,2010,NULL,NULL,NULL,NULL,NULL
2277300,2010,5339,6411,NULL,NULL,NULL
011719A1  ,2010,NULL,NULL,NULL,NULL,NULL
886000,2010,NULL,NULL,NULL,NULL,NULL
2188200,2010,198,3964,1105,NULL,NULL
379200,2010,6109,6670,7027,10030,NULL
281400,2010,10096,10555,21063,26044,39529
NULL,2010,NULL,NULL,NULL,NULL,NULL
4145500,2010,25192,24120,NULL,NULL,NULL
3829500,2010,15368,13912,19544,NULL,NULL
771300,2010,2996,NULL,NULL,NULL,NULL
3092700,2010,16283,NULL,NULL,NULL,NULL
332700,2010,9335,10524,15023,17980,18506
220900,2010,18550,12763,19659,26528,39833
103800,2010,2941,4041,5817,3367,NULL
367900,2010,5801,5118,6846,7472,6901
2267600,2010,NULL,NULL,NULL,NULL,NULL
3814400,2010,14566,12111,18605,19087,25943
129200,2010,7257,NULL,NULL,NULL,NULL
NULL,2010,12006,NULL,NULL,NULL,NULL
4117500,2010,NULL,NULL,NULL,NULL,NULL
3891300,2010,NULL,NULL,NULL,NULL,NULL
199700,2010,4522,5037,7859,10118,10150
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,12060,14328,NULL,NULL,NULL
115600,2010,7865,11702,16294,20101,20457
NULL,2010,NULL,NULL,NULL,NULL,NULL
2074600,2010,6231,4523,8661,8891,9630
2597300,2010,NULL,NULL,NULL,NULL,NULL
344600,2010,14609,17765,NULL,21974,21974
542400,2010,20760,20868,NULL,NULL,NULL
553700,2010,8664,9254,11791,13921,14370
548843,2010,3620,5498,7121,NULL,NULL
2277400,2010,62892,67464,74340,74340,74340
493800,2010,23343,24184,29272,28523,29711
1026400,2010,25445,25705,NULL,NULL,NULL
347000,2010,9212,12945,14479,15897,15472
347100,2010,9545,11174,13920,14871,14856
3264300,2010,14215,NULL,NULL,NULL,NULL
3661400,2010,5746,5681,NULL,NULL,NULL
152200,2010,3938,4686,7123,9524,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
561700,2010,2267,2894,4392,NULL,NULL
1292900,2010,23232,NULL,NULL,NULL,NULL
1326300,2010,17396,16079,20775,23428,22197
2518300,2010,15120,15540,19644,20064,20064
3956300,2010,6697,7422,10408,NULL,NULL
2146600,2010,7990,9067,10931,12484,12874
008918A1  ,2010,NULL,NULL,NULL,NULL,NULL
798500,2010,6689,7123,8383,NULL,NULL
361100,2010,4818,2578,2914,NULL,NULL
537200,2010,4903,6524,7190,NULL,NULL
970600,2010,4166,5794,5994,NULL,NULL
176900,2010,3523,3843,5417,7202,NULL
3922300,2010,NULL,NULL,NULL,NULL,NULL
3103400,2010,556,1420,2798,NULL,NULL
497700,2010,NULL,NULL,NULL,NULL,NULL
4146800,2010,1057,NULL,NULL,NULL,NULL
2548802,2010,25828,30063,31790,31713,31933
2549402,2010,21846,23419,26048,26147,26147
2549400,2010,27522,27764,30701,30888,30965
NULL,2010,NULL,NULL,NULL,NULL,NULL
2548800,2010,28908,29040,32043,33385,33616
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
1303907,2010,21313,23668,27588,28082,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
1303906,2010,21692,22975,23913,27418,27418
NULL,2010,NULL,NULL,NULL,NULL,NULL
1303900,2010,25760,26283,29553,31454,31454
1303908,2010,21725,22365,26510,NULL,NULL
2539600,2010,34965,36194,41079,40960,42260
NULL,2010,NULL,NULL,NULL,NULL,NULL
1303904,2010,20861,21509,26757,26757,NULL
NULL,2010,21590,21857,NULL,26557,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
527100,2010,6249,6696,9286,11204,11652
570700,2010,7746,7076,10952,NULL,NULL
2508300,2010,5261,NULL,NULL,NULL,NULL
199800,2010,3879,3862,7281,9332,9293
3070900,2010,NULL,15120,15120,NULL,NULL
250100,2010,7937,8039,12169,14304,14926
776400,2010,8525,9107,11356,11955,12048
4036300,2010,14576,15216,NULL,18784,18784
243500,2010,2554,4051,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
2270400,2010,12811,13669,16817,17025,NULL
3553300,2010,21147,22900,23351,23727,25149
3123900,2010,21129,21236,22026,23358,24088
296400,2010,4825,5256,7003,9360,10360
184800,2010,5286,6037,8202,9824,9909
175700,2010,10211,12045,12028,NULL,NULL
3555400,2010,20744,21736,22496,22584,23544
3555300,2010,18498,18558,18606,18744,20040
3746400,2010,20960,21144,21568,21968,22832
202400,2010,5756,6622,9897,10954,11417
317900,2010,6677,7644,9974,12226,11375
3459300,2010,8684,8684,NULL,NULL,NULL
3066500,2010,1352,2269,2961,NULL,NULL
1238600,2010,11390,10820,13090,13800,13800
152100,2010,12903,13965,15558,16286,17069
351800,2010,14778,14834,17882,21110,21651
110700,2010,7863,8581,11525,11646,14073
773800,2010,5268,5282,8467,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
2075800,2010,30591,NULL,36041,NULL,NULL
3113600,2010,24807,23971,24736,24967,25038
3332300,2010,NULL,22571,NULL,NULL,NULL
122900,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
3035300,2010,20664,20856,22212,NULL,NULL
NULL,2010,17248,17724,17808,NULL,NULL
3035302,2010,22250,22500,22630,NULL,NULL
NULL,2010,24648,24756,25020,NULL,NULL
3035301,2010,22980,23640,23784,NULL,NULL
3035303,2010,22320,22800,22812,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
351700,2010,NULL,NULL,NULL,NULL,NULL
140600,2010,8066,8928,10960,13963,14741
562100,2010,1559,2679,3758,2317,NULL
175800,2010,14189,15249,18253,19520,19745
175900,2010,13532,16065,20935,22792,23187
001758A1  ,2010,NULL,NULL,NULL,NULL,NULL
552500,2010,7264,9181,11777,13260,13330
361300,2010,15249,16052,21168,24084,36482
314900,2010,15403,16890,18901,21134,22059
258000,2010,17667,18869,21113,25960,29860
1034200,2010,5976,6840,8496,NULL,NULL
321900,2010,8955,11702,15411,17381,17247
NULL,2010,NULL,NULL,NULL,NULL,NULL
3103800,2010,9336,NULL,NULL,NULL,NULL
1287000,2010,5852,5936,7046,NULL,NULL
3903500,2010,33210,38106,40338,40464,NULL
2278800,2010,15004,15904,17604,19437,19979
NULL,2010,NULL,NULL,NULL,NULL,NULL
104000,2010,4866,6097,8563,10409,10428
202500,2010,6432,3318,8321,10095,9347
202600,2010,7462,7820,11328,12688,12688
768600,2010,6868,8375,7378,NULL,NULL
002025A1  ,2010,NULL,NULL,NULL,NULL,NULL
002025A2  ,2010,NULL,NULL,NULL,NULL,NULL
367800,2010,6979,7553,9310,9965,9943
369300,2010,22820,23210,23237,24102,27582
373800,2010,13950,14283,15839,17872,17191
342200,2010,11485,11635,13585,15463,12874
381600,2010,-373,261,2774,1103,NULL
1064100,2010,14940,13716,NULL,NULL,NULL
NULL,2010,24960,26796,25224,29556,NULL
1274400,2010,NULL,NULL,NULL,NULL,NULL
866100,2010,6693,7486,8072,7622,NULL
2622002,2010,NULL,NULL,NULL,NULL,NULL
2622000,2010,NULL,NULL,NULL,NULL,NULL
4054300,2010,8523,9129,8403,NULL,NULL
250200,2010,11854,10706,13907,17895,17796
3107000,2010,NULL,NULL,NULL,NULL,NULL
357401,2010,2493,308,4478,NULL,NULL
561500,2010,2589,3812,5280,NULL,NULL
3593300,2010,24660,29214,NULL,NULL,NULL
237500,2010,8968,9409,11644,15813,15884
243600,2010,3219,4533,5205,NULL,NULL
2218300,2010,22136,24136,NULL,NULL,NULL
3008700,2010,16164,16764,NULL,NULL,NULL
1043900,2010,3698,4442,5554,NULL,NULL
361400,2010,2938,3972,6390,9092,9092
4131700,2010,14267,14303,14884,15228,NULL
2491501,2010,35053,34877,35839,NULL,NULL
2491500,2010,43088,43025,44321,NULL,NULL
726000,2010,5286,5811,6112,7612,NULL
766900,2010,5534,6186,9069,10190,NULL
361900,2010,16882,12568,18266,20435,20726
361600,2010,17563,17949,19726,21764,23650
361800,2010,3083,3769,6596,10214,11783
318000,2010,10989,12486,12321,15049,16331
3076100,2010,NULL,NULL,NULL,NULL,NULL
129400,2010,4616,NULL,NULL,NULL,NULL
194000,2010,15160,15220,15913,18298,22220
185700,2010,5331,9649,10224,NULL,NULL
846600,2010,5680,5811,7485,NULL,NULL
163600,2010,4872,4404,5116,4177,3821
2511000,2010,8154,9317,10881,NULL,NULL
129500,2010,NULL,NULL,NULL,NULL,NULL
231700,2010,5020,5950,7511,10264,9841
318100,2010,6495,7393,10776,12012,12967
322000,2010,5991,7131,9205,11122,11136
362000,2010,14015,16085,20507,24957,27529
546700,2010,7690,8869,10303,NULL,NULL
2104402,2010,19243,19901,NULL,NULL,NULL
2104404,2010,15978,16566,16914,17226,17226
2104403,2010,17616,18636,17304,18636,18234
2104400,2010,21336,22872,19956,NULL,NULL
196000,2010,16250,16983,18649,20087,20899
2491400,2010,NULL,NULL,NULL,NULL,NULL
2596400,2010,48906,51498,52722,54936,55818
767800,2010,12851,12920,15714,16445,NULL
399400,2010,6467,6288,7587,9962,10756
344700,2010,14626,15221,17290,16611,17682
2237800,2010,20584,21496,21624,22528,22680
159400,2010,23075,26974,29408,31343,30985
461802,2010,16830,18323,20609,20782,21109
461800,2010,21713,22409,24436,25270,25778
166300,2010,NULL,NULL,NULL,NULL,NULL
379300,2010,7098,8466,11316,13457,NULL
954400,2010,5747,7775,10477,12041,NULL
164300,2010,8348,9713,11010,9757,10888
231800,2010,14916,14526,18856,20578,20492
104100,2010,13171,13436,18119,21248,22397
3096500,2010,14004,20124,21348,21348,NULL
221100,2010,20382,20476,21469,24980,30619
958100,2010,18416,21248,22144,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
807800,2010,7280,9647,10180,11522,11588
296700,2010,17669,21355,23787,23268,25851
281500,2010,NULL,NULL,NULL,NULL,NULL
281700,2010,10318,15220,17834,20279,23457
234200,2010,20451,18892,20560,24288,26445
2530600,2010,1673,2703,4597,5851,6319
231000,2010,4182,4776,5606,4990,4559
553400,2010,5241,5873,8439,10196,10380
282000,2010,9355,10534,14810,16501,16081
642902,2010,NULL,NULL,NULL,NULL,NULL
209200,2010,17088,14924,16619,25239,39534
282300,2010,17410,18912,22052,24481,28352
2140400,2010,22367,25365,23103,26703,26703
659100,2010,18994,19952,20109,20202,20502
646700,2010,NULL,20237,NULL,22828,NULL
282900,2010,10788,14610,20430,24722,33620
2340501,2010,30311,31819,34885,34885,34778
2340500,2010,21026,20449,22382,NULL,NULL
250400,2010,20650,22309,26451,29373,29971
3097600,2010,21036,22116,NULL,NULL,NULL
729100,2010,NULL,1371,15795,NULL,NULL
657400,2010,NULL,NULL,NULL,NULL,NULL
655100,2010,19142,20920,14543,NULL,NULL
209500,2010,10134,15550,17497,21888,22716
362300,2010,14794,13961,16796,21127,20539
238200,2010,9959,10796,16912,23043,31647
1236400,2010,NULL,38214,NULL,38214,NULL
947900,2010,NULL,NULL,NULL,NULL,NULL
152800,2010,5309,7186,8796,9981,9939
360800,2010,4093,4945,6738,8668,9615
146800,2010,13755,13652,17745,17097,18096
619100,2010,14454,13339,NULL,NULL,17973
318300,2010,12647,13186,13714,17783,20362
209300,2010,16954,18023,23601,32576,37158
3098000,2010,NULL,NULL,NULL,NULL,NULL
283200,2010,12472,20029,23380,23775,25569
2358600,2010,13440,NULL,NULL,NULL,NULL
3889300,2010,78312,76536,NULL,NULL,NULL
2184400,2010,19368,17616,16692,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
130500,2010,4496,4736,7041,11788,38397
1119400,2010,7104,8167,9645,10290,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
2539903,2010,23508,NULL,NULL,NULL,NULL
780400,2010,25416,25425,25461,NULL,NULL
2615401,2010,16668,NULL,NULL,NULL,NULL
2615400,2010,19607,NULL,NULL,NULL,NULL
3380300,2010,23616,23373,24426,24462,24867
2586901,2010,17652,NULL,NULL,NULL,NULL
3061800,2010,14391,15366,16653,17901,NULL
1088100,2010,11378,11009,13111,14442,14720
408000,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
130600,2010,NULL,NULL,NULL,NULL,NULL
941900,2010,22330,24178,24552,27566,NULL
150400,2010,8482,10075,13305,15594,14476
808000,2010,3717,4910,6669,6981,6230
471100,2010,6358,6558,8583,10119,9854
284600,2010,7398,10785,16027,18161,18559
953500,2010,15816,16752,18024,21144,21144
486607,2010,20028,23178,NULL,NULL,NULL
486600,2010,14627,16184,18399,19370,19370
NULL,2010,NULL,NULL,NULL,NULL,NULL
362400,2010,14920,16349,16910,16283,15616
251200,2010,16815,17733,20691,23064,26202
2143500,2010,12012,12694,19959,17260,25770
194500,2010,14402,15283,16966,18498,18931
153100,2010,14248,16533,18759,21283,23769
2228100,2010,21285,NULL,NULL,NULL,NULL
263900,2010,15420,17224,19982,26982,30993
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
367403,2010,16190,NULL,NULL,NULL,NULL
367405,2010,48240,48160,52320,54060,54060
367401,2010,19668,19921,21216,22271,22130
367400,2010,30181,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
855200,2010,15019,16868,19626,19626,NULL
210700,2010,16330,18618,22166,22754,25671
2269300,2010,22720,NULL,NULL,NULL,NULL
1013800,2010,8505,9240,14925,16590,16590
104400,2010,16829,17383,19577,18189,20548
934500,2010,11314,14620,20756,22988,23230
012425A1  ,2010,28561,29588,29978,NULL,27469
1242500,2010,32006,32539,34385,35399,35750
1242503,2010,13815,14225,14705,14430,NULL
2610900,2010,7984,NULL,8904,NULL,NULL
221700,2010,16491,17414,22488,26145,32992
283800,2010,6920,9273,14528,16930,17556
3293300,2010,24362,25935,25688,NULL,NULL
2541200,2010,26918,29799,29806,30739,30739
NULL,2010,28568,34752,NULL,34752,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,31186,NULL,NULL,NULL,NULL
145900,2010,29403,34752,NULL,NULL,NULL
NULL,2010,31129,29248,NULL,NULL,NULL
NULL,2010,30101,32104,31500,34752,NULL
NULL,2010,30846,29019,34752,34752,NULL
NULL,2010,33860,29194,33777,34752,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,29249,32685,34019,NULL,NULL
NULL,2010,29776,31169,NULL,NULL,NULL
NULL,2010,30863,32244,34752,34752,NULL
NULL,2010,30205,NULL,NULL,NULL,NULL
NULL,2010,30453,30160,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,30934,33731,33063,34752,34752
NULL,2010,29693,31498,27952,NULL,NULL
2206300,2010,22704,23592,NULL,NULL,NULL
4152900,2010,18420,20028,20652,21612,21960
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
3169300,2010,12138,NULL,NULL,NULL,NULL
2202200,2010,13776,14308,17150,18662,18662
3126900,2010,15192,NULL,NULL,NULL,NULL
4100300,2010,25188,26712,NULL,NULL,NULL
2538800,2010,28344,NULL,NULL,NULL,NULL
287800,2010,5082,6909,6859,7884,8448
221800,2010,22280,24022,26715,29627,33929
362500,2010,6350,9441,12211,14203,14514
4039300,2010,19250,20188,20650,NULL,NULL
1208800,2010,25625,28495,29607,30214,30214
3104900,2010,NULL,NULL,NULL,NULL,NULL
287900,2010,7236,8196,9949,11281,11396
461900,2010,21322,22015,23998,25847,26756
3752400,2010,16205,16730,18237,19311,19657
2260500,2010,7615,7770,8330,NULL,NULL
3108100,2010,38328,39336,41172,41988,42048
NULL,2010,24840,26440,26500,26990,26990
NULL,2010,31584,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,20460,NULL,NULL,NULL,NULL
1042400,2010,18785,20865,24622,24648,24648
NULL,2010,16260,NULL,NULL,NULL,NULL
267000,2010,14686,15276,15047,19432,19173
2104900,2010,9576,14364,19404,20088,20088
2567600,2010,22428,25140,NULL,23424,NULL
560700,2010,11804,12168,14612,NULL,NULL
4120000,2010,6744,NULL,NULL,NULL,NULL
2326900,2010,36120,37464,37272,38232,NULL
2524000,2010,29016,28584,32100,31908,32100
NULL,2010,NULL,NULL,NULL,NULL,NULL
283500,2010,7737,10488,15454,18208,18627
283600,2010,7113,10704,15831,18450,18807
284400,2010,7926,11167,15675,17886,18367
679100,2010,12193,15469,19016,19303,19398
286200,2010,4434,5581,7832,9065,9296
284200,2010,14320,14482,15823,16875,17239
284100,2010,6006,9746,14846,16699,17218
284300,2010,8592,11886,15955,18380,18783
284500,2010,8215,10963,16094,17699,18293
710900,2010,5316,7888,13494,15002,16279
284800,2010,7732,10594,15623,17622,18447
284900,2010,5738,9176,13203,15629,16275
285000,2010,7482,10607,14949,16504,17584
285600,2010,10161,12769,17296,18412,18962
285100,2010,8265,9471,15663,18182,19545
992900,2010,NULL,NULL,NULL,NULL,NULL
285400,2010,8533,11056,15312,16574,16997
285500,2010,9771,11686,16669,18115,18586
285700,2010,8877,10880,15168,17557,18172
283900,2010,NULL,NULL,NULL,NULL,NULL
1028600,2010,10802,12349,15207,16210,18038
285300,2010,14224,15679,15907,16820,18831
284700,2010,7318,10003,15228,17119,17738
1167800,2010,10786,11677,14105,14907,15365
288100,2010,3187,3187,NULL,NULL,NULL
878800,2010,NULL,NULL,NULL,NULL,NULL
297000,2010,3529,3497,5204,5496,4817
NULL,2010,6552,NULL,NULL,NULL,NULL
336900,2010,17373,18168,19434,22586,30061
2568800,2010,4994,5781,8902,11454,11434
NULL,2010,NULL,NULL,NULL,NULL,NULL
3021500,2010,8628,9804,NULL,NULL,NULL
3009400,2010,7740,9984,NULL,NULL,NULL
337000,2010,6614,5716,11361,26979,35734
2170000,2010,12640,14537,14477,15414,NULL
374200,2010,22137,18789,23404,27026,32318
1159600,2010,17532,18204,18720,19224,NULL
1292700,2010,12210,NULL,NULL,17870,NULL
288200,2010,14480,16387,19780,26085,37819
194600,2010,17127,16905,18656,22377,22829
379600,2010,5813,7610,9980,11514,11520
130900,2010,3812,NULL,NULL,NULL,NULL
4100400,2010,NULL,NULL,NULL,NULL,NULL
104600,2010,11244,12979,15030,11697,NULL
153300,2010,3532,4696,7291,8418,8516
2508900,2010,6600,12600,14350,NULL,NULL
1198900,2010,NULL,NULL,1050,1050,NULL
2550600,2010,NULL,1493,NULL,NULL,NULL
4115500,2010,2528,2525,3541,NULL,NULL
1201100,2010,9359,9793,10549,11410,NULL
1252300,2010,9620,6070,9227,NULL,NULL
363100,2010,10949,12736,13236,13662,NULL
362600,2010,4333,5201,7206,9692,9933
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
1181000,2010,18118,19439,20935,NULL,NULL
4116600,2010,16512,16728,NULL,NULL,NULL
3100800,2010,4980,6180,7836,NULL,NULL
183800,2010,13963,18573,20327,24046,27468
2209200,2010,14052,15972,NULL,NULL,NULL
2528300,2010,5292,NULL,NULL,NULL,NULL
397900,2010,NULL,NULL,NULL,NULL,NULL
1103100,2010,11754,12797,15847,17674,18311
991000,2010,3859,4846,5864,5911,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
3127900,2010,7728,9552,11160,10344,NULL
3078500,2010,NULL,NULL,NULL,NULL,NULL
3750300,2010,13257,NULL,NULL,NULL,NULL
2073200,2010,1641,3900,1300,NULL,NULL
362700,2010,3899,4409,7868,8758,5092
337100,2010,13042,14230,16539,19324,21795
NULL,2010,21942,NULL,NULL,NULL,NULL
3024900,2010,20184,NULL,NULL,NULL,NULL
2540000,2010,19056,19932,NULL,NULL,NULL
003530A2  ,2010,NULL,NULL,NULL,NULL,NULL
4035300,2010,22692,NULL,NULL,NULL,NULL
535900,2010,9144,9996,10956,12072,NULL
535800,2010,3840,4524,6828,7428,7632
528000,2010,7200,8340,8892,6252,6636
402600,2010,7464,6516,8052,6384,NULL
535700,2010,6160,7640,8680,8680,8680
778200,2010,9624,10020,10956,NULL,NULL
528100,2010,8880,10116,11976,NULL,NULL
1032600,2010,8700,8928,9540,9588,9600
528200,2010,8472,9456,9504,NULL,8088
535600,2010,11364,12132,13848,NULL,NULL
1070000,2010,11100,11460,7716,NULL,NULL
535400,2010,5916,6936,7764,8100,8412
402500,2010,5004,5268,6240,5916,NULL
535300,2010,4128,4836,5280,NULL,NULL
535200,2010,10860,11520,12828,NULL,NULL
530700,2010,10956,11592,12948,NULL,12396
536000,2010,4950,9108,11196,13266,NULL
535100,2010,11052,11292,11664,11904,NULL
2103500,2010,12060,11628,13596,NULL,NULL
528300,2010,6740,6420,8220,9660,2880
971000,2010,6588,7776,9288,NULL,NULL
2237900,2010,10104,10620,11892,NULL,NULL
946400,2010,7308,8100,8832,10632,NULL
1216400,2010,7884,8616,8604,10728,NULL
537900,2010,10836,11004,12144,NULL,NULL
2092800,2010,4512,5340,7428,7572,NULL
956700,2010,14196,14940,14928,NULL,NULL
352200,2010,5817,7665,10969,12341,11331
352300,2010,5981,8936,12081,12547,12894
352400,2010,15037,13714,14610,16799,18364
352500,2010,5555,9482,12802,13780,14607
827800,2010,7307,NULL,NULL,NULL,NULL
545200,2010,21777,23562,23817,NULL,NULL
362800,2010,4598,5562,5828,8099,4150
965100,2010,3045,2386,2619,5705,3956
NULL,2010,NULL,NULL,NULL,NULL,NULL
363200,2010,4110,7462,12680,16550,18757
356500,2010,8245,10086,11290,11680,11552
1116100,2010,10622,11244,11543,11610,12307
363900,2010,2468,3811,8253,10869,11166
003632A1  ,2010,NULL,NULL,NULL,NULL,NULL
3170300,2010,NULL,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
2568100,2010,22644,23628,25056,26748,NULL
NULL,2010,21192,NULL,NULL,NULL,NULL
363500,2010,NULL,NULL,NULL,NULL,NULL
363600,2010,18352,21451,23762,27442,32486
363800,2010,11528,12608,14916,16988,14540
3025000,2010,17760,19188,20796,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
3104700,2010,16728,18072,19944,NULL,NULL
3579300,2010,21156,19764,NULL,NULL,NULL
3179500,2010,NULL,NULL,NULL,NULL,NULL
3987300,2010,1560,1592,1510,1718,NULL
364100,2010,11986,13494,16807,20404,22096
364200,2010,8657,15342,15801,5392,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
922500,2010,5692,6540,9394,12725,NULL
3396500,2010,10912,11383,11582,11236,12046
003634A1  ,2010,NULL,NULL,NULL,NULL,NULL
363400,2010,3991,5239,9056,10706,10850
993200,2010,8741,6664,11795,13533,15323
361500,2010,12555,8215,12516,16488,16479
364400,2010,12160,13844,15051,15620,14430
1067400,2010,NULL,NULL,NULL,NULL,NULL
003644A1  ,2010,NULL,NULL,NULL,NULL,NULL
364500,2010,13596,10636,15498,14933,18335
364600,2010,5074,5291,9925,12015,12679
791200,2010,1647,2131,7442,12428,12529
2236400,2010,13662,13968,NULL,NULL,NULL
2251600,2010,12864,NULL,NULL,NULL,NULL
2342400,2010,20629,NULL,NULL,NULL,NULL
NULL,2010,23628,22608,NULL,NULL,26808
2171900,2010,23680,24652,24040,30283,30240
927000,2010,28101,28787,32245,32438,32549
2117102,2010,23354,21255,28496,28528,29350
009270A1  ,2010,31523,34606,34727,37398,38646
2110500,2010,24291,26002,29325,30565,30553
2128600,2010,15381,16832,18592,19312,NULL
2078900,2010,27447,30814,31688,32967,33445
1019500,2010,22693,24023,27639,28989,30218
2117100,2010,27316,27967,31819,32772,33187
3084601,2010,23203,24637,27899,29105,29105
3084600,2010,22366,24359,27369,28743,28785
1258405,2010,20008,19193,24851,25267,26028
2525600,2010,24986,27727,31334,33241,33431
1258406,2010,27545,28517,32045,33191,33397
835000,2010,25416,27120,30597,31575,31822
4051300,2010,24488,25145,28455,28676,28511
747000,2010,24060,25154,28453,30915,31219
007470A1  ,2010,25289,27199,29120,30614,30614
781900,2010,25440,27263,30677,32276,31889
021105A1  ,2010,23740,25259,25938,28870,29337
3084602,2010,22248,25100,27388,29400,29217
NULL,2010,NULL,NULL,NULL,NULL,NULL
2291300,2010,24440,26938,29600,33054,33285
NULL,2010,NULL,NULL,NULL,NULL,NULL
007236A1  ,2010,23741,24168,29679,30266,31382
3740500,2010,23669,26525,28704,12029,30779
NULL,2010,NULL,NULL,NULL,NULL,NULL
927002,2010,28277,29802,33715,33574,33935
009270A2  ,2010,27640,26631,NULL,30598,31848
NULL,2010,NULL,NULL,NULL,NULL,NULL
1024800,2010,19606,20478,23296,27259,27252
010248A1  ,2010,29951,28404,33884,34758,NULL
2557800,2010,19933,21904,24741,26430,26430
NULL,2010,NULL,NULL,NULL,NULL,NULL
2159600,2010,9885,10091,13611,14383,11460
NULL,2010,NULL,NULL,NULL,NULL,NULL
3801400,2010,21435,22230,22830,NULL,NULL
2319801,2010,21322,NULL,NULL,NULL,NULL
2319800,2010,20510,NULL,NULL,NULL,NULL
NULL,2010,21175,NULL,NULL,NULL,NULL
NULL,2010,NULL,NULL,NULL,NULL,NULL
212900,2010,37406,34022,39971,42960,45579
113400,2010,4244,9066,13684,14016,17442
2339800,2010,12285,13020,15675,NULL,NULL
2155300,2010,NULL,NULL,NULL,NULL,NULL
2155305,2010,NULL,NULL,NULL,NULL,NULL
2155303,2010,NULL,NULL,NULL,NULL,NULL
