OPEID,DisbursementYear,NumReceivingFedLoan,PercentReceivingFedLoan,TotalFedLoanAid,AvgFedLoanAid
561200,2009,0,0,0,NULL
139200,2009,120,2,276760,2306
258200,2009,713,28,4207498,5901
182000,2009,900,79,5193465,5771
NULL,2009,NULL,NULL,NULL,NULL
740100,2009,548,71,1748668,3191
550000,2009,216,46,1098228,5084
193100,2009,268,74,1574191,5874
275800,2009,1838,61,16454641,8952
NULL,2009,NULL,NULL,NULL,NULL
3193300,2009,3,1,4046,1349
275900,2009,184,44,1354331,7360
276000,2009,1045,58,6045108,5785
329400,2009,551,58,3371323,6119
1204200,2009,43,35,229971,5348
1206800,2009,24,38,93465,3894
332400,2009,2165,74,8079803,3732
NULL,2009,NULL,NULL,NULL,NULL
4125500,2009,56,68,417000,7446
NULL,2009,NULL,NULL,NULL,NULL
3822400,2009,0,0,0,NULL
2317200,2009,430,53,2506970,5830
NULL,2009,NULL,NULL,NULL,NULL
2125200,2009,10,23,38102,3810
3254300,2009,34,23,246888,7261
276300,2009,570,74,3863530,6778
3440400,2009,160,59,1023946,6400
NULL,2009,NULL,NULL,NULL,NULL
386100,2009,1465,73,12758471,8709
182100,2009,1582,80,13317577,8418
030722A1  ,2009,NULL,NULL,NULL,NULL
830302,2009,154,10,672311,4366
307300,2009,1159,78,7943924,6854
3103900,2009,0,0,0,NULL
102600,2009,146,32,673746,4615
2160100,2009,26,63,55141,2121
1073600,2009,602,26,2498693,4151
276500,2009,2979,59,21289549,7147
NULL,2009,NULL,NULL,NULL,NULL
369000,2009,264,79,1354303,5130
369001,2009,7,35,48093,6870
386300,2009,4193,52,29220779,6969
294400,2009,962,77,7294787,7583
123000,2009,NULL,NULL,NULL,NULL
381500,2009,4938,53,34792982,7046
187500,2009,587,31,3007074,5123
798800,2009,570,82,657015,1153
236100,2009,422,54,2303376,5458
350400,2009,183,19,130692,714
2140800,2009,747,70,2342125,3135
372300,2009,1262,82,12815992,10155
228400,2009,738,94,8723926,11821
2495100,2009,42,81,231000,5500
2331000,2009,47,61,258500,5500
208000,2009,998,61,6710846,6724
2578400,2009,NULL,NULL,NULL,NULL
319900,2009,734,78,6659758,9073
1047400,2009,229,40,1158797,5060
NULL,2009,NULL,NULL,NULL,NULL
276900,2009,1123,56,7618078,6784
372400,2009,1332,61,9592723,7202
350500,2009,726,65,4554506,6273
248200,2009,1777,61,13430892,7558
329600,2009,1639,79,12686177,7740
217100,2009,681,13,2551333,3746
218000,2009,1013,46,6704404,6618
218700,2009,1163,73,6739934,5795
2137200,2009,NULL,NULL,NULL,NULL
217800,2009,1098,26,5809768,5291
218100,2009,952,88,3859284,4054
2092100,2009,9,8,47516,5280
3235300,2009,NULL,NULL,NULL,NULL
3976300,2009,41,62,220698,5383
3944300,2009,44,75,216700,4925
217700,2009,960,13,2869096,2989
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,32,70,80495,2515
1119700,2009,0,0,0,NULL
1173206,2009,NULL,NULL,NULL,NULL
1173200,2009,NULL,NULL,NULL,NULL
1173201,2009,63,32,577087,9160
696000,2009,882,26,4560627,5171
299300,2009,404,52,2654894,6572
2063100,2009,12,1,33120,2760
489800,2009,2134,92,10481970,4912
172100,2009,NULL,NULL,NULL,NULL
210900,2009,1020,58,6177820,6057
808500,2009,0,0,0,NULL
769100,2009,652,12,1765876,2708
172200,2009,1776,78,14669166,8260
359000,2009,3292,42,19844433,6028
359100,2009,1022,67,8000240,7828
3001200,2009,410,72,4741688,11565
201700,2009,2640,36,17498674,6628
193300,2009,421,77,3338973,7931
216500,2009,955,81,7853925,8224
172300,2009,NULL,NULL,NULL,NULL
3025500,2009,0,0,0,NULL
2100300,2009,77,44,356094,4625
277700,2009,1179,70,6677478,5664
NULL,2009,50,28,199813,3996
NULL,2009,84,30,679438,8089
NULL,2009,50,43,226165,4523
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
2453500,2009,NULL,NULL,NULL,NULL
NULL,2009,26,15,82302,3165
3763300,2009,112,41,591179,5278
3356300,2009,231,45,902041,3905
343800,2009,276,87,2881174,10439
2210800,2009,0,0,0,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
736200,2009,532,86,5666974,10652
NULL,2009,33,92,135660,4111
NULL,2009,284,81,969575,3414
NULL,2009,NULL,NULL,NULL,NULL
2588900,2009,529,24,2923321,5526
3804400,2009,2017,90,14827106,7351
NULL,2009,NULL,NULL,NULL,NULL
350600,2009,NULL,NULL,NULL,NULL
1220300,2009,76,63,631586,8310
1167700,2009,6,40,45720,7620
350700,2009,249,77,1589141,6382
3701300,2009,65,47,503148,7741
1052900,2009,NULL,NULL,NULL,NULL
1167200,2009,134,3,726556,5422
123600,2009,310,47,3176772,10248
123700,2009,0,0,0,NULL
2362300,2009,85,76,660457,7770
474000,2009,1120,12,4204725,3754
2535500,2009,0,0,0,NULL
158000,2009,3000,68,23336177,7779
277200,2009,2862,53,20277810,7085
627300,2009,520,77,3722672,7159
3097000,2009,744,80,6162841,8283
489900,2009,34,49,180256,5302
3099600,2009,0,0,0,NULL
647800,2009,64,45,597228,9332
423300,2009,NULL,NULL,NULL,NULL
329700,2009,2948,75,22553700,7651
NULL,2009,NULL,NULL,NULL,NULL
294500,2009,1371,69,9996168,7291
3052000,2009,95,100,570000,6000
2326800,2009,327,61,2519133,7704
241300,2009,1418,39,3636809,2565
NULL,2009,NULL,NULL,NULL,NULL
2060800,2009,0,0,0,NULL
3181400,2009,238,95,1005379,4224
2520800,2009,109,49,767165,7038
961300,2009,12,7,54735,4561
NULL,2009,NULL,NULL,NULL,NULL
212000,2009,1257,60,7806731,6211
126700,2009,122,2,637365,5224
NULL,2009,NULL,NULL,NULL,NULL
107700,2009,3743,16,18995774,5075
400900,2009,635,41,3921106,6175
3206300,2009,0,0,0,NULL
NULL,2009,NULL,NULL,NULL,NULL
933500,2009,0,0,0,NULL
726400,2009,0,0,0,NULL
397400,2009,0,0,0,NULL
3092600,2009,49,70,264988,5408
329800,2009,1868,67,16509093,8838
622800,2009,116,92,1031157,8889
307500,2009,NULL,NULL,NULL,NULL
294600,2009,1247,61,8710538,6985
NULL,2009,NULL,NULL,NULL,NULL
2180200,2009,383,84,1958982,5115
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
533900,2009,304,25,1885416,6202
1276400,2009,0,0,0,NULL
3109100,2009,136,93,1048000,7706
976900,2009,488,84,4398403,9013
1258600,2009,1276,8,5040772,3950
248444,2009,1473,25,3940172,2675
002484A1  ,2009,NULL,NULL,NULL,NULL
3652300,2009,104,14,1064783,10238
1037400,2009,2830,45,24923437,8807
136000,2009,9296,43,68597540,7379
2231600,2009,35,74,395000,11286
3125601,2009,26,41,74595,2869
NULL,2009,NULL,NULL,NULL,NULL
3125602,2009,43,39,128691,2993
3125600,2009,63,36,172208,2733
150600,2009,2445,4,12429167,5084
2316200,2009,30,1,87452,2915
NULL,2009,NULL,NULL,NULL,NULL
307702,2009,1438,51,8758146,6091
307701,2009,1059,54,7146828,6749
307700,2009,5645,38,51773789,9172
2263700,2009,95,13,415322,4372
2152101,2009,251,93,1954375,7786
307600,2009,621,95,4838080,7791
2152100,2009,343,99,2431998,7090
2152104,2009,157,93,1163265,7409
003076A1  ,2009,368,95,2711617,7369
003076A2  ,2009,429,96,2946413,6868
2060300,2009,573,80,6803448,11873
2174800,2009,88,41,672150,7638
2361500,2009,0,0,0,NULL
2618400,2009,0,0,0,NULL
2324500,2009,39,19,147835,3791
2125600,2009,235,62,1238612,5271
3284300,2009,3,4,15662,5221
2198900,2009,NULL,NULL,NULL,NULL
229000,2009,17415,48,131316421,7540
225400,2009,NULL,NULL,NULL,NULL
229200,2009,3236,54,21519193,6650
3810500,2009,40,69,248855,6221
676800,2009,1785,42,10918883,6117
694200,2009,616,74,5664840,9196
1061800,2009,45,58,207888,4620
1153700,2009,0,0,0,NULL
2280900,2009,148,89,1078464,7287
3198400,2009,5,6,2500,500
2189000,2009,128,20,732096,5720
255700,2009,522,19,2170641,4158
NULL,2009,NULL,NULL,NULL,NULL
538000,2009,1134,36,4273105,3768
703200,2009,906,69,8167949,9015
NULL,2009,NULL,NULL,NULL,NULL
778300,2009,NULL,NULL,NULL,NULL
351000,2009,10002,47,62918281,6291
369100,2009,790,32,4348192,5504
369110,2009,11,85,123708,11246
993600,2009,1067,13,3336216,3127
803800,2009,146,6,561220,3844
261500,2009,1320,11,5158538,3908
979700,2009,126,2,351466,2789
255300,2009,638,80,5016364,7863
399300,2009,4604,41,17114518,3717
456800,2009,500,77,4159399,8319
928300,2009,158,99,520144,3292
197500,2009,1043,83,4973028,4768
-2,2009,NULL,NULL,NULL,NULL
3061200,2009,NULL,NULL,NULL,NULL
2121100,2009,324,81,2980507,9199
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
3368300,2009,834,78,3764257,4513
NULL,2009,NULL,NULL,NULL,NULL
248500,2009,57,23,363642,6380
NULL,2009,NULL,NULL,NULL,NULL
359200,2009,2505,47,19338429,7720
165700,2009,NULL,NULL,NULL,NULL
165701,2009,20,83,213334,10667
NULL,2009,NULL,NULL,NULL,NULL
2158300,2009,35,81,173500,4957
2248200,2009,148,43,960191,6488
NULL,2009,NULL,NULL,NULL,NULL
2248205,2009,137,55,1203687,8786
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
034223A1  ,2009,151,76,1302173,8624
2248204,2009,200,48,1272040,6360
2248206,2009,118,43,701192,5942
3098702,2009,193,51,1334164,6913
NULL,2009,3,30,12191,4064
3422301,2009,310,44,1773676,5722
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
3098705,2009,200,47,1080698,5403
3422300,2009,209,43,1243031,5948
2497309,2009,274,49,1770385,6461
2497300,2009,296,48,1799556,6080
2219500,2009,469,88,3052954,6509
NULL,2009,NULL,NULL,NULL,NULL
2219501,2009,125,84,716883,5735
102800,2009,1647,91,11872576,7209
252800,2009,307,60,1292382,4210
NULL,2009,NULL,NULL,NULL,NULL
4128000,2009,48,15,225005,4688
026142A2  ,2009,537,91,3101641,5776
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,94,89,507852,5403
2614201,2009,772,89,4867207,6305
NULL,2009,NULL,NULL,NULL,NULL
2614202,2009,774,94,4909524,6343
2614203,2009,648,94,3464362,5346
2614200,2009,500,76,2845302,5691
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
499200,2009,369,97,2339280,6340
NULL,2009,NULL,NULL,NULL,NULL
2614204,2009,208,89,1261277,6064
NULL,2009,NULL,NULL,NULL,NULL
332500,2009,4314,60,27923163,6473
NULL,2009,NULL,NULL,NULL,NULL
351100,2009,501,63,3337530,6662
172400,2009,1581,69,10865385,6872
123800,2009,636,66,5005169,7870
241400,2009,512,51,3848652,7517
386600,2009,6310,34,28465615,4511
4117400,2009,537,77,2201053,4099
2077100,2009,515,77,4594249,8921
386800,2009,1785,74,12285675,6883
849800,2009,7,9,18577,2654
NULL,2009,NULL,NULL,NULL,NULL
248600,2009,683,21,3913660,5730
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
464500,2009,456,97,2805129,6152
236500,2009,513,76,3803497,7414
236200,2009,3691,39,24929216,6754
NULL,2009,NULL,NULL,NULL,NULL
464606,2009,605,51,4881721,8069
464601,2009,614,89,4794462,7809
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,48,83,315350,6570
464602,2009,405,78,3795988,9373
464600,2009,700,84,6014686,8592
464605,2009,653,91,5773930,8842
464604,2009,862,89,7302480,8472
NULL,2009,NULL,NULL,NULL,NULL
2238100,2009,232,85,1003267,4324
239300,2009,1154,53,5892371,5106
554100,2009,3156,49,18884415,5984
236700,2009,4339,62,27752943,6396
236000,2009,8251,64,51289423,6216
526300,2009,1179,39,6825756,5789
299400,2009,1643,52,10531982,6410
123900,2009,263,2,757373,2880
479800,2009,0,0,0,NULL
324700,2009,1454,67,10551502,7257
2119100,2009,166,2,858013,5169
241500,2009,1799,59,13632010,7578
2302800,2009,0,0,0,NULL
002401A1  ,2009,NULL,NULL,NULL,NULL
241600,2009,0,0,0,NULL
241700,2009,1037,11,4621308,4456
NULL,2009,10,15,57737,5774
242300,2009,6557,47,47018360,7171
242200,2009,1304,59,9611106,7370
242400,2009,2481,99,12071235,4865
754000,2009,876,27,7646938,8729
979500,2009,554,89,5130488,9261
3519300,2009,227,95,605738,2668
NULL,2009,NULL,NULL,NULL,NULL
248800,2009,2865,55,16220617,5662
250300,2009,8538,52,84497432,9897
3106000,2009,789,43,2683819,3402
251700,2009,2712,55,16209450,5977
248900,2009,1122,65,6532896,5823
249000,2009,2780,51,16465381,5923
139300,2009,558,60,3672210,6581
294700,2009,0,0,0,NULL
828400,2009,660,87,3493397,5293
2056501,2009,49,33,215299,4394
2227800,2009,0,0,0,NULL
2056500,2009,0,0,0,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
3610300,2009,32,34,110223,3444
NULL,2009,NULL,NULL,NULL,NULL
249100,2009,819,21,5156025,6296
983100,2009,116,64,516872,4456
720400,2009,63,69,189070,3001
3205300,2009,26,46,156968,6037
2195500,2009,5,6,2500,500
2195400,2009,20,5,10000,500
2195900,2009,0,0,0,NULL
3063400,2009,210,73,1724150,8210
2275900,2009,120,100,714436,5954
124000,2009,0,0,0,NULL
1186400,2009,1851,30,10191255,5506
287100,2009,2077,34,10232424,4927
2185800,2009,0,0,0,NULL
3087200,2009,8,80,55676,6960
1284800,2009,86,97,404200,4700
2328500,2009,65,83,357500,5500
277500,2009,1916,66,14682837,7663
172500,2009,1010,76,5993453,5934
539900,2009,82,51,280910,3426
261600,2009,2925,62,20752364,7095
NULL,2009,NULL,NULL,NULL,NULL
1290400,2009,0,0,0,NULL
4117700,2009,5,2,10426,2085
479900,2009,3595,80,29369344,8169
287200,2009,6110,34,32590952,5334
229400,2009,449,10,1678186,3738
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
253200,2009,5092,48,34987964,6871
253000,2009,1632,53,10794759,6614
253300,2009,705,62,3581329,5080
253100,2009,785,42,4905016,6248
229500,2009,842,37,3403455,4042
261700,2009,7762,57,54488411,7020
3414300,2009,0,0,0,NULL
124200,2009,206,2,1250390,6070
4125100,2009,2,10,13600,6800
3306300,2009,4,15,34000,8500
3309300,2009,NULL,NULL,NULL,NULL
2343800,2009,250,100,780766,3123
691100,2009,1573,6,7296554,4639
808700,2009,0,0,0,NULL
445200,2009,2431,20,15621146,6426
294800,2009,624,66,4948610,7930
2063000,2009,244,87,1575456,6457
1288100,2009,31,78,254390,8206
NULL,2009,0,0,0,NULL
3727500,2009,75,86,375950,5013
330000,2009,392,71,5088046,12980
1227200,2009,0,0,0,NULL
711500,2009,308,2,2007643,6518
925600,2009,3982,49,4692064,1178
769200,2009,1242,7,3983151,3207
330100,2009,1335,74,8443931,6325
NULL,2009,NULL,NULL,NULL,NULL
197600,2009,3895,53,23908486,6138
158200,2009,1938,68,14004777,7226
2482100,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
998100,2009,361,21,1866412,5170
208300,2009,4603,75,31869358,6924
3102100,2009,77,76,547494,7110
187900,2009,1024,84,7509303,7333
343900,2009,918,100,6758406,7362
1152300,2009,NULL,NULL,NULL,NULL
888000,2009,97,76,571800,5895
285900,2009,2491,74,16509193,6628
NULL,2009,NULL,NULL,NULL,NULL
172800,2009,293,6,2054351,7011
683600,2009,545,12,1664983,3055
3115200,2009,230,88,1645885,7156
NULL,2009,NULL,NULL,NULL,NULL
226100,2009,2701,25,14452504,5351
525500,2009,0,0,0,NULL
330200,2009,1158,73,8687972,7503
320300,2009,9,11,40000,4444
3071900,2009,545,79,4721640,8664
219200,2009,1011,45,5839563,5776
219300,2009,1162,80,8535410,7345
346500,2009,624,60,4887994,7833
386900,2009,949,66,7560849,7967
188000,2009,1090,74,8507499,7805
303300,2009,1246,68,10033341,8052
277800,2009,1557,74,11286433,7249
124300,2009,1493,79,8727482,5846
208600,2009,938,57,5565460,5933
708500,2009,1504,72,11424783,7596
217200,2009,927,21,2995903,3232
472900,2009,4105,70,31802554,7747
962900,2009,0,0,0,NULL
500800,2009,53,54,285564,5388
4028300,2009,53,69,235230,4438
850300,2009,258,4,1311757,5084
3413300,2009,0,0,0,NULL
4041400,2009,779,31,3034905,3896
2158600,2009,68,52,646000,9500
3643300,2009,42,70,234863,5592
2192400,2009,67,54,389770,5817
2275801,2009,35,97,332500,9500
2275800,2009,30,100,285000,9500
2278700,2009,39,76,294672,7556
320400,2009,1586,20,7635391,4814
124500,2009,278,1,1284699,4621
124600,2009,635,4,4032025,6350
3128700,2009,385,84,3900676,10132
3062400,2009,0,0,0,NULL
2546400,2009,147,64,1396500,9500
1291200,2009,857,94,4798278,5599
3933300,2009,106,64,1263884,11923
330400,2009,1160,47,7638627,6585
320600,2009,519,89,2948538,5681
315800,2009,847,36,5009229,5914
197700,2009,3767,46,25894421,6874
2161800,2009,549,46,3451113,6286
229700,2009,837,17,2824817,3375
308400,2009,1215,72,8139746,6699
3458300,2009,0,0,0,NULL
NULL,2009,NULL,NULL,NULL,NULL
4124500,2009,151,23,831756,5508
4121000,2009,123,24,736779,5990
NULL,2009,NULL,NULL,NULL,NULL
3082100,2009,55,69,534727,9722
3279300,2009,23,79,154077,6699
3965400,2009,0,0,0,NULL
124700,2009,156,2,1010410,6477
2117500,2009,296,65,2590319,8751
822104,2009,1268,52,13233739,10437
855700,2009,0,0,0,NULL
387400,2009,NULL,NULL,NULL,NULL
923600,2009,550,29,3018735,5489
NULL,2009,NULL,NULL,NULL,NULL
2125300,2009,378,90,2392416,6329
814500,2009,1786,23,10373143,5808
287300,2009,3142,14,12827028,4082
2295700,2009,195,82,1163401,5966
952000,2009,281,56,1868433,6649
405701,2009,293,84,3207416,10947
405716,2009,135,83,1449974,10741
004057A2  ,2009,42,82,399126,9503
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
405715,2009,257,95,2795346,10877
405717,2009,288,87,3202986,11121
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
405702,2009,199,72,2009506,10098
NULL,2009,NULL,NULL,NULL,NULL
405703,2009,240,88,2305046,9604
405713,2009,35,11,257418,7355
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
405704,2009,321,79,3287377,10241
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
405718,2009,281,91,2987497,10632
405700,2009,922,65,8930036,9686
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
405708,2009,290,90,2916264,10056
405707,2009,351,92,3471617,9891
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
004057A3  ,2009,119,89,1078655,9064
NULL,2009,NULL,NULL,NULL,NULL
004057A1  ,2009,285,90,2962445,10395
613600,2009,198,91,1647508,8321
3035900,2009,565,91,6149423,10884
3144300,2009,37,47,124869,3375
1174400,2009,47,44,271301,5772
NULL,2009,0,0,0,NULL
NULL,2009,15,54,100093,6673
2128301,2009,496,68,3036431,6122
NULL,2009,NULL,NULL,NULL,NULL
2534000,2009,NULL,NULL,NULL,NULL
461700,2009,1064,75,8918942,8382
2132800,2009,19,61,93463,4919
3504300,2009,4,31,40000,10000
2542300,2009,560,84,4098811,7319
3468400,2009,75,61,250415,3339
3128500,2009,77,40,215898,2804
173300,2009,1109,63,10186743,9186
NULL,2009,NULL,NULL,NULL,NULL
1210500,2009,760,21,5118458,6735
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
3910400,2009,265,63,1663683,6278
2287801,2009,116,54,625117,5389
2287800,2009,212,37,1101374,5195
1146000,2009,1464,21,14356395,9806
2260601,2009,169,10,289698,1714
2260600,2009,83,3,263057,3169
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
2260602,2009,157,10,457509,2914
173200,2009,102,54,643428,6308
1016800,2009,96,87,517400,5390
698200,2009,349,6,973454,2789
2357600,2009,0,0,0,NULL
359300,2009,2639,32,14985670,5679
1300700,2009,412,42,2508881,6090
249400,2009,NULL,NULL,NULL,NULL
277900,2009,1665,76,15280886,9178
NULL,2009,NULL,NULL,NULL,NULL
1297600,2009,159,97,718782,4521
256596,2009,118,41,618670,5243
2550800,2009,0,0,0,NULL
640400,2009,423,78,411420,973
255500,2009,1229,66,8105103,6595
NULL,2009,NULL,NULL,NULL,NULL
902900,2009,13,13,92552,7119
1300300,2009,0,0,0,NULL
2608000,2009,38,51,159615,4200
193600,2009,391,19,1622336,4149
208700,2009,1,0,4437,4437
NULL,2009,NULL,NULL,NULL,NULL
398800,2009,1756,71,11863728,6756
1009800,2009,232,86,2650000,11422
2338509,2009,103,83,664604,6452
2203400,2009,22,54,162654,7393
4114300,2009,468,22,3935336,8409
002568A1  ,2009,NULL,NULL,NULL,NULL
4102300,2009,55,59,124850,2270
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
261900,2009,NULL,NULL,NULL,NULL
2544303,2009,35,66,196228,5607
778000,2009,592,57,2978607,5031
3957400,2009,254,32,1212468,4773
3433400,2009,41,87,28350,691
3647300,2009,35,46,140912,4026
NULL,2009,NULL,NULL,NULL,NULL
3101000,2009,16,42,89382,5586
257900,2009,686,64,5184495,7558
NULL,2009,24,4,84525,3522
216400,2009,NULL,NULL,NULL,NULL
2254000,2009,438,61,2913806,6653
2122000,2009,0,0,0,NULL
784500,2009,2323,73,17447842,7511
891600,2009,NULL,NULL,NULL,NULL
2579800,2009,NULL,NULL,NULL,NULL
2347100,2009,353,80,1975916,5597
2247000,2009,67,58,420479,6276
2163500,2009,70,45,839930,11999
2202500,2009,980,86,3135680,3200
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
2584400,2009,838,80,299228,357
3729300,2009,40,55,327000,8175
3182300,2009,335,95,2832471,8455
2159700,2009,102,79,814828,7989
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
261300,2009,2637,43,17402133,6599
262100,2009,2433,44,17626054,7245
NULL,2009,NULL,NULL,NULL,NULL
265300,2009,820,38,4770256,5817
265400,2009,378,28,1808671,4785
265500,2009,179,6,966630,5400
265600,2009,53,12,151183,2853
265701,2009,425,13,2634182,6198
265703,2009,231,13,1387821,6008
265702,2009,1972,23,11642258,5904
265704,2009,102,8,596538,5848
265700,2009,5628,41,37107417,6593
3224300,2009,80,12,364156,4552
3960300,2009,1048,45,6023113,5747
522300,2009,558,11,2079674,3727
2182200,2009,32,41,171203,5350
2284200,2009,58,81,435000,7500
2600100,2009,NULL,NULL,NULL,NULL
3537300,2009,358,54,2108753,5890
2163400,2009,482,77,2225504,4617
1227700,2009,NULL,NULL,NULL,NULL
2599400,2009,505,67,4983428,9868
274900,2009,NULL,NULL,NULL,NULL
3443300,2009,14,30,171166,12226
3120700,2009,204,63,1411082,6917
NULL,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
3203300,2009,105,34,660371,6289
278200,2009,1655,53,10865661,6565
278300,2009,NULL,NULL,NULL,NULL
NULL,2009,NULL,NULL,NULL,NULL
278400,2009,NULL,NULL,NULL,NULL
1161700,2009,60,55,451750,7529
1055100,2009,518,90,3149440,6080
NULL,2009,NULL,NULL,NULL,NULL
2069000,2009,145,24,1352484,9327
NULL,2009,NULL,NULL,NULL,NULL
278500,2009,9462,44,72780306,7692
344000,2009,545,56,3916786,7187
713000,2009,150,43,519959,3466
748400,2009,651,62,4722692,7255
193900,2009,686,38,5470655,7975
3080000,2009,1,1,2625,2625
3043900,2009,231,72,2310201,10001
258100,2009,1474,40,8507484,5772
287400,2009,3138,47,13053655,4160
278800,2009,2163,65,18836986,8709
200500,2009,2457,39,13818463,5624
219700,2009,910,70,6503608,7147
538400,2009,382,31,1012034,2649
3838300,2009,30,81,56518,1884
2556600,2009,39,28,112139,2875
NULL,2009,NULL,NULL,NULL,NULL
376500,2009,3397,60,14212722,4184
795400,2009,2856,30,15474501,5418
718700,2009,255,73,623503,2445
2545400,2009,750,71,4758200,6344
NULL,2009,NULL,NULL,NULL,NULL
1226100,2009,604,28,3766903,6237
2197900,2009,82,50,688750,8399
290500,2009,5810,66,34858347,6000
295000,2009,4557,76,30805623,6760
297200,2009,9073,37,54446400,6001
295100,2009,1023,74,9642440,9426
173400,2009,1581,66,10482635,6630
3079100,2009,26,10,149044,5732
526500,2009,332,39,2393944,7211
229900,2009,564,19,2179807,3865
251400,2009,577,38,3457783,5993
531300,2009,1002,31,3014925,3009
355800,2009,1107,14,4255044,3844
236900,2009,850,78,6090777,7166
711100,2009,537,27,2824999,5261
299600,2009,1376,54,8613620,6260
299700,2009,6649,60,42737515,6428
NULL,2009,13,22,85714,6593
150800,2009,0,0,0,NULL
3557300,2009,86,42,563469,6552
561900,2009,0,0,0,NULL
344100,2009,1024,49,5872631,5735
237000,2009,2405,35,13806784,5741
162300,2009,1851,38,8610207,4652
187700,2009,1450,42,6384334,4403
2077400,2009,380,4,2083491,5483
001193A1  ,2009,NULL,NULL,NULL,NULL
173500,2009,1485,66,11949418,8047
970400,2009,20,0,40527,2026
217300,2009,860,12,2846472,3310
4045300,2009,0,0,0,NULL
1170702,2009,142,47,558450,3933
NULL,2009,NULL,NULL,NULL,NULL
2591600,2009,106,46,391812,3696
1287200,2009,205,49,835549,4076
1287201,2009,129,53,523338,4057
NULL,2009,NULL,NULL,NULL,NULL
1170700,2009,431,58,2253957,5230
719100,2009,1889,19,7929010,4197
538700,2009,1112,29,4220839,3796
3813300,2009,0,0,0,NULL
4118300,2009,99,44,424667,4290
103100,2009,504,18,1309644,2599
2223300,2009,12,19,63367,5281
1166700,2009,1148,22,5235856,4561
458700,2009,1763,36,9458718,5365
242600,2009,832,26,2619239,3148
2454400,2009,NULL,NULL,NULL,NULL
537800,2009,1213,22,4133035,3407
NULL,2009,NULL,NULL,NULL,NULL
2052702,2009,0,0,0,NULL
NULL,2009,NULL,NULL,NULL,NULL
2052703,2009,0,0,0,NULL
2052700,2009,0,0,0,NULL
NULL,2009,NULL,NULL,NULL,NULL
2315400,2009,0,0,0,NULL
530100,2009,2574,31,15124030,5876
2161400,2009,68,88,597377,8785
169300,2009,2141,24,12773840,5966
136100,2009,480,18,2505132,5219
316000,2009,804,44,2894153,3600
3419400,2009,NULL,NULL,NULL,NULL
316100,2009,3842,50,26071968,6786
760200,2009,0,0,0,NULL
219900,2009,9538,51,68951034,7229
NULL,2009,NULL,NULL,NULL,NULL
108200,2009,7934,47,53306743,6719
NULL,2009,NULL,NULL,NULL,NULL
